Date,RAT,MAT,OAT,SFS
2019-05-27 23:05:00,,,44.86,
2019-05-27 23:10:00,,,44.89,
2019-05-27 23:15:00,,,44.87,
2019-05-27 23:15:00,,63.96,,
2019-05-27 23:15:00,72.32,,,
2019-05-27 23:20:00,,,44.85,
2019-05-27 23:25:00,,,44.81,
2019-05-27 23:30:00,,,44.9,
2019-05-27 23:30:00,,63.6,,
2019-05-27 23:30:00,72.01,,,
2019-05-27 23:35:00,,,44.9,
2019-05-27 23:40:00,,,44.74,
2019-05-27 23:45:00,,,44.73,
2019-05-27 23:45:00,,63.43,,
2019-05-27 23:45:00,72.12,,,
2019-05-27 23:50:00,,,44.66,
2019-05-27 23:55:00,,,44.62,
2019-05-28 00:00:00,,,44.44,
2019-05-28 00:00:00,,63.49,,
2019-05-28 00:00:00,71.72,,,
2019-05-28 00:05:00,,,44.49,
2019-05-28 00:10:00,,,44.39,
2019-05-28 00:15:00,,,44.33,
2019-05-28 00:15:00,,63.65,,
2019-05-28 00:15:00,70.81,,,
2019-05-28 00:20:00,,,44.27,
2019-05-28 00:25:00,,,44.29,
2019-05-28 00:30:00,,,44.17,
2019-05-28 00:30:00,,64.02,,
2019-05-28 00:30:00,69.13,,,
2019-05-28 00:35:00,,,44.21,
2019-05-28 00:40:00,,,43.99,
2019-05-28 00:45:00,,,44.02,
2019-05-28 00:45:00,,64.39,,
2019-05-28 00:45:00,70.79,,,
2019-05-28 00:50:00,,,44.0,
2019-05-28 00:55:00,,,43.89,
2019-05-28 01:00:00,,,43.84,
2019-05-28 01:00:00,,64.18,,
2019-05-28 01:00:00,70.44,,,
2019-05-28 01:05:00,,,43.88,
2019-05-28 01:10:00,,,43.86,
2019-05-28 01:15:00,,,43.86,
2019-05-28 01:15:00,,63.99,,
2019-05-28 01:15:00,70.43,,,
2019-05-28 01:20:00,,,43.84,
2019-05-28 01:25:00,,,43.87,
2019-05-28 01:30:00,,,43.91,
2019-05-28 01:30:00,,63.96,,
2019-05-28 01:30:00,67.23,,,
2019-05-28 01:35:00,,,43.81,
2019-05-28 01:40:00,,,43.63,
2019-05-28 01:45:00,,,43.5,
2019-05-28 01:45:00,,64.37,,
2019-05-28 01:45:00,64.52,,,
2019-05-28 01:50:00,,,43.4,
2019-05-28 01:55:00,,,43.37,
2019-05-28 02:00:00,,,43.36,
2019-05-28 02:00:00,,64.75,,
2019-05-28 02:00:00,63.85,,,
2019-05-28 02:05:00,,,43.44,
2019-05-28 02:10:00,,,43.46,
2019-05-28 02:15:00,,,43.42,
2019-05-28 02:15:00,,65.26,,
2019-05-28 02:15:00,63.84,,,
2019-05-28 02:20:00,,,43.22,
2019-05-28 02:25:00,,,43.06,
2019-05-28 02:30:00,,,42.87,
2019-05-28 02:30:00,,65.43,,
2019-05-28 02:30:00,63.84,,,
2019-05-28 02:35:00,,,42.57,
2019-05-28 02:40:00,,,42.45,
2019-05-28 02:45:00,,,42.22,
2019-05-28 02:45:00,,65.43,,
2019-05-28 02:45:00,63.62,,,
2019-05-28 02:50:00,,,42.09,
2019-05-28 02:55:00,,,41.95,
2019-05-28 03:00:00,,,41.82,
2019-05-28 03:00:00,,65.4,,
2019-05-28 03:00:00,63.52,,,
2019-05-28 03:05:00,,,41.8,
2019-05-28 03:10:00,,,41.6,
2019-05-28 03:15:00,,,41.52,
2019-05-28 03:15:00,,65.43,,
2019-05-28 03:15:00,63.43,,,
2019-05-28 03:20:00,,,41.48,
2019-05-28 03:25:00,,,41.45,
2019-05-28 03:30:00,,,41.34,
2019-05-28 03:30:00,,65.48,,
2019-05-28 03:30:00,63.38,,,
2019-05-28 03:35:00,,,41.26,
2019-05-28 03:40:00,,,41.19,
2019-05-28 03:45:00,,,41.31,
2019-05-28 03:45:00,,65.64,,
2019-05-28 03:45:00,63.49,,,
2019-05-28 03:50:00,,,41.51,
2019-05-28 03:55:00,,,41.68,
2019-05-28 04:00:00,,,41.84,
2019-05-28 04:00:00,,65.97,,
2019-05-28 04:00:00,63.82,,,
2019-05-28 04:00:00,,,,On
2019-05-28 04:05:00,,,41.98,
2019-05-28 04:10:00,,,42.12,
2019-05-28 04:15:00,,,42.17,
2019-05-28 04:15:00,,70.8,,
2019-05-28 04:15:00,73.98,,,
2019-05-28 04:20:00,,,42.19,
2019-05-28 04:25:00,,,42.39,
2019-05-28 04:30:00,,,42.44,
2019-05-28 04:30:00,,72.73,,
2019-05-28 04:30:00,75.48,,,
2019-05-28 04:35:00,,,42.62,
2019-05-28 04:40:00,,,42.71,
2019-05-28 04:45:00,,,42.84,
2019-05-28 04:45:00,,71.02,,
2019-05-28 04:45:00,76.39,,,
2019-05-28 04:50:00,,,42.85,
2019-05-28 04:55:00,,,42.9,
2019-05-28 05:00:00,,,43.07,
2019-05-28 05:00:00,,69.81,,
2019-05-28 05:00:00,77.02,,,
2019-05-28 05:05:00,,,43.18,
2019-05-28 05:10:00,,,43.18,
2019-05-28 05:15:00,,,43.2,
2019-05-28 05:15:00,,70.12,,
2019-05-28 05:15:00,77.52,,,
2019-05-28 05:20:00,,,43.28,
2019-05-28 05:25:00,,,43.27,
2019-05-28 05:30:00,,,43.38,
2019-05-28 05:30:00,,70.61,,
2019-05-28 05:30:00,78.1,,,
2019-05-28 05:35:00,,,43.37,
2019-05-28 05:40:00,,,43.42,
2019-05-28 05:45:00,,,43.31,
2019-05-28 05:45:00,,70.18,,
2019-05-28 05:45:00,78.7,,,
2019-05-28 05:50:00,,,43.38,
2019-05-28 05:55:00,,,43.35,
2019-05-28 06:00:00,,,43.42,
2019-05-28 06:00:00,,53.13,,
2019-05-28 06:00:00,78.32,,,
2019-05-28 06:05:00,,,43.51,
2019-05-28 06:10:00,,,43.53,
2019-05-28 06:15:00,,,43.57,
2019-05-28 06:15:00,,66.14,,
2019-05-28 06:15:00,76.7,,,
2019-05-28 06:20:00,,,43.81,
2019-05-28 06:25:00,,,43.89,
2019-05-28 06:30:00,,,44.27,
2019-05-28 06:30:00,,61.73,,
2019-05-28 06:30:00,76.66,,,
2019-05-28 06:35:00,,,45.03,
2019-05-28 06:40:00,,,47.54,
2019-05-28 06:45:00,,,50.25,
2019-05-28 06:45:00,,66.93,,
2019-05-28 06:45:00,76.36,,,
2019-05-28 06:50:00,,,52.7,
2019-05-28 06:55:00,,,54.17,
2019-05-28 07:00:00,,,55.09,
2019-05-28 07:00:00,,66.04,,
2019-05-28 07:00:00,76.17,,,
2019-05-28 07:05:00,,,54.43,
2019-05-28 07:10:00,,,54.8,
2019-05-28 07:15:00,,,55.29,
2019-05-28 07:15:00,,67.6,,
2019-05-28 07:15:00,76.37,,,
2019-05-28 07:20:00,,,55.0,
2019-05-28 07:25:00,,,54.66,
2019-05-28 07:30:00,,,54.08,
2019-05-28 07:30:00,,68.66,,
2019-05-28 07:30:00,77.62,,,
2019-05-28 07:35:00,,,53.49,
2019-05-28 07:40:00,,,53.04,
2019-05-28 07:45:00,,,53.25,
2019-05-28 07:45:00,,69.49,,
2019-05-28 07:45:00,78.2,,,
2019-05-28 07:50:00,,,53.52,
2019-05-28 07:55:00,,,53.54,
2019-05-28 08:00:00,,,54.38,
2019-05-28 08:00:00,,70.08,,
2019-05-28 08:00:00,78.68,,,
2019-05-28 08:05:00,,,54.73,
2019-05-28 08:10:00,,,55.16,
2019-05-28 08:15:00,,,55.56,
2019-05-28 08:15:00,,70.57,,
2019-05-28 08:15:00,79.03,,,
2019-05-28 08:20:00,,,56.37,
2019-05-28 08:25:00,,,57.0,
2019-05-28 08:30:00,,,57.38,
2019-05-28 08:30:00,,67.47,,
2019-05-28 08:30:00,78.45,,,
2019-05-28 08:35:00,,,57.8,
2019-05-28 08:40:00,,,58.09,
2019-05-28 08:45:00,,,57.9,
2019-05-28 08:45:00,,69.3,,
2019-05-28 08:45:00,76.18,,,
2019-05-28 08:50:00,,,56.48,
2019-05-28 08:55:00,,,55.8,
2019-05-28 09:00:00,,,55.27,
2019-05-28 09:00:00,,68.64,,
2019-05-28 09:00:00,75.62,,,
2019-05-28 09:05:00,,,54.89,
2019-05-28 09:10:00,,,54.91,
2019-05-28 09:15:00,,,54.86,
2019-05-28 09:15:00,,68.69,,
2019-05-28 09:15:00,75.14,,,
2019-05-28 09:20:00,,,54.96,
2019-05-28 09:25:00,,,55.0,
2019-05-28 09:30:00,,,55.01,
2019-05-28 09:30:00,,69.13,,
2019-05-28 09:30:00,74.73,,,
2019-05-28 09:35:00,,,55.22,
2019-05-28 09:40:00,,,55.52,
2019-05-28 09:45:00,,,55.62,
2019-05-28 09:45:00,,70.2,,
2019-05-28 09:45:00,74.41,,,
2019-05-28 09:50:00,,,55.98,
2019-05-28 09:55:00,,,56.42,
2019-05-28 10:00:00,,,56.67,
2019-05-28 10:00:00,,70.02,,
2019-05-28 10:00:00,74.29,,,
2019-05-28 10:05:00,,,56.91,
2019-05-28 10:10:00,,,57.38,
2019-05-28 10:15:00,,,57.78,
2019-05-28 10:15:00,,70.08,,
2019-05-28 10:15:00,74.16,,,
2019-05-28 10:20:00,,,57.92,
2019-05-28 10:25:00,,,57.92,
2019-05-28 10:30:00,,,58.1,
2019-05-28 10:30:00,,70.15,,
2019-05-28 10:30:00,73.97,,,
2019-05-28 10:35:00,,,58.32,
2019-05-28 10:40:00,,,58.73,
2019-05-28 10:45:00,,,58.69,
2019-05-28 10:45:00,,70.04,,
2019-05-28 10:45:00,73.8,,,
2019-05-28 10:50:00,,,59.16,
2019-05-28 10:55:00,,,59.69,
2019-05-28 11:00:00,,,60.43,
2019-05-28 11:00:00,,70.73,,
2019-05-28 11:00:00,73.56,,,
2019-05-28 11:05:00,,,60.57,
2019-05-28 11:10:00,,,60.97,
2019-05-28 11:15:00,,,61.46,
2019-05-28 11:15:00,,70.33,,
2019-05-28 11:15:00,73.38,,,
2019-05-28 11:20:00,,,61.97,
2019-05-28 11:25:00,,,62.57,
2019-05-28 11:30:00,,,63.07,
2019-05-28 11:30:00,,70.55,,
2019-05-28 11:30:00,73.33,,,
2019-05-28 11:35:00,,,63.31,
2019-05-28 11:40:00,,,63.27,
2019-05-28 11:45:00,,,63.07,
2019-05-28 11:45:00,,70.22,,
2019-05-28 11:45:00,73.26,,,
2019-05-28 11:50:00,,,62.94,
2019-05-28 11:55:00,,,63.07,
2019-05-28 12:00:00,,,62.94,
2019-05-28 12:00:00,,70.2,,
2019-05-28 12:00:00,73.05,,,
2019-05-28 12:05:00,,,63.28,
2019-05-28 12:10:00,,,63.62,
2019-05-28 12:15:00,,,64.02,
2019-05-28 12:15:00,,70.61,,
2019-05-28 12:15:00,72.99,,,
2019-05-28 12:20:00,,,64.21,
2019-05-28 12:25:00,,,64.37,
2019-05-28 12:30:00,,,64.72,
2019-05-28 12:30:00,,70.61,,
2019-05-28 12:30:00,73.13,,,
2019-05-28 12:35:00,,,64.8,
2019-05-28 12:40:00,,,64.6,
2019-05-28 12:45:00,,,64.49,
2019-05-28 12:45:00,,70.61,,
2019-05-28 12:45:00,73.26,,,
2019-05-28 12:50:00,,,64.36,
2019-05-28 12:55:00,,,64.31,
2019-05-28 13:00:00,,,64.55,
2019-05-28 13:00:00,,70.75,,
2019-05-28 13:00:00,73.39,,,
2019-05-28 13:05:00,,,64.55,
2019-05-28 13:10:00,,,65.0,
2019-05-28 13:15:00,,,65.44,
2019-05-28 13:15:00,,70.79,,
2019-05-28 13:15:00,73.25,,,
2019-05-28 13:20:00,,,65.94,
2019-05-28 13:25:00,,,65.98,
2019-05-28 13:30:00,,,65.97,
2019-05-28 13:30:00,,72.38,,
2019-05-28 13:30:00,73.13,,,
2019-05-28 13:35:00,,,66.18,
2019-05-28 13:40:00,,,66.3,
2019-05-28 13:45:00,,,66.6,
2019-05-28 13:45:00,,72.91,,
2019-05-28 13:45:00,73.3,,,
2019-05-28 13:50:00,,,66.65,
2019-05-28 13:55:00,,,66.95,
2019-05-28 14:00:00,,,67.11,
2019-05-28 14:00:00,,73.13,,
2019-05-28 14:00:00,73.56,,,
2019-05-28 14:05:00,,,67.28,
2019-05-28 14:10:00,,,67.36,
2019-05-28 14:15:00,,,67.57,
2019-05-28 14:15:00,,73.27,,
2019-05-28 14:15:00,73.62,,,
2019-05-28 14:20:00,,,67.75,
2019-05-28 14:25:00,,,67.9,
2019-05-28 14:30:00,,,67.88,
2019-05-28 14:30:00,,73.46,,
2019-05-28 14:30:00,73.88,,,
2019-05-28 14:35:00,,,68.25,
2019-05-28 14:40:00,,,68.48,
2019-05-28 14:45:00,,,68.35,
2019-05-28 14:45:00,,73.66,,
2019-05-28 14:45:00,74.02,,,
2019-05-28 14:50:00,,,68.43,
2019-05-28 14:55:00,,,68.85,
2019-05-28 15:00:00,,,69.2,
2019-05-28 15:00:00,,73.96,,
2019-05-28 15:00:00,74.15,,,
2019-05-28 15:05:00,,,68.96,
2019-05-28 15:10:00,,,68.77,
2019-05-28 15:15:00,,,68.88,
2019-05-28 15:15:00,,73.76,,
2019-05-28 15:15:00,74.13,,,
2019-05-28 15:20:00,,,69.18,
2019-05-28 15:25:00,,,69.65,
2019-05-28 15:30:00,,,70.05,
2019-05-28 15:30:00,,73.96,,
2019-05-28 15:30:00,74.12,,,
2019-05-28 15:35:00,,,70.42,
2019-05-28 15:40:00,,,70.47,
2019-05-28 15:45:00,,,70.61,
2019-05-28 15:45:00,,74.11,,
2019-05-28 15:45:00,74.15,,,
2019-05-28 15:50:00,,,70.61,
2019-05-28 15:55:00,,,70.63,
2019-05-28 16:00:00,,,71.04,
2019-05-28 16:00:00,,74.06,,
2019-05-28 16:00:00,74.14,,,
2019-05-28 16:05:00,,,71.19,
2019-05-28 16:10:00,,,71.19,
2019-05-28 16:15:00,,,71.13,
2019-05-28 16:15:00,,74.19,,
2019-05-28 16:15:00,74.28,,,
2019-05-28 16:20:00,,,71.02,
2019-05-28 16:25:00,,,71.14,
2019-05-28 16:30:00,,,71.64,
2019-05-28 16:30:00,,74.27,,
2019-05-28 16:30:00,74.36,,,
2019-05-28 16:35:00,,,71.77,
2019-05-28 16:40:00,,,71.85,
2019-05-28 16:45:00,,,72.32,
2019-05-28 16:45:00,,74.27,,
2019-05-28 16:45:00,74.36,,,
2019-05-28 16:50:00,,,72.56,
2019-05-28 16:55:00,,,72.71,
2019-05-28 17:00:00,,,72.68,
2019-05-28 17:00:00,,74.32,,
2019-05-28 17:00:00,74.46,,,
2019-05-28 17:05:00,,,72.31,
2019-05-28 17:10:00,,,71.92,
2019-05-28 17:15:00,,,72.14,
2019-05-28 17:15:00,,74.28,,
2019-05-28 17:15:00,74.46,,,
2019-05-28 17:20:00,,,72.2,
2019-05-28 17:25:00,,,72.37,
2019-05-28 17:30:00,,,72.52,
2019-05-28 17:30:00,,74.32,,
2019-05-28 17:30:00,74.54,,,
2019-05-28 17:35:00,,,72.7,
2019-05-28 17:40:00,,,72.84,
2019-05-28 17:45:00,,,72.64,
2019-05-28 17:45:00,,74.32,,
2019-05-28 17:45:00,74.57,,,
2019-05-28 17:50:00,,,74.64,
2019-05-28 17:55:00,,,76.72,
2019-05-28 18:00:00,,,77.99,
2019-05-28 18:00:00,,74.27,,
2019-05-28 18:00:00,74.5,,,
2019-05-28 18:05:00,,,79.13,
2019-05-28 18:10:00,,,79.69,
2019-05-28 18:15:00,,,80.34,
2019-05-28 18:15:00,,74.27,,
2019-05-28 18:15:00,74.45,,,
2019-05-28 18:20:00,,,81.28,
2019-05-28 18:25:00,,,81.8,
2019-05-28 18:30:00,,,82.31,
2019-05-28 18:30:00,,74.28,,
2019-05-28 18:30:00,74.51,,,
2019-05-28 18:35:00,,,82.5,
2019-05-28 18:40:00,,,82.47,
2019-05-28 18:45:00,,,82.64,
2019-05-28 18:45:00,,74.27,,
2019-05-28 18:45:00,74.56,,,
2019-05-28 18:50:00,,,82.83,
2019-05-28 18:55:00,,,83.25,
2019-05-28 19:00:00,,,83.59,
2019-05-28 19:00:00,,74.13,,
2019-05-28 19:00:00,74.32,,,
2019-05-28 19:05:00,,,83.72,
2019-05-28 19:10:00,,,84.12,
2019-05-28 19:15:00,,,84.46,
2019-05-28 19:15:00,,73.96,,
2019-05-28 19:15:00,74.15,,,
2019-05-28 19:20:00,,,83.89,
2019-05-28 19:25:00,,,83.95,
2019-05-28 19:30:00,,,83.85,
2019-05-28 19:30:00,,73.91,,
2019-05-28 19:30:00,74.13,,,
2019-05-28 19:35:00,,,83.35,
2019-05-28 19:40:00,,,83.62,
2019-05-28 19:45:00,,,83.78,
2019-05-28 19:45:00,,73.73,,
2019-05-28 19:45:00,74.17,,,
2019-05-28 19:50:00,,,82.31,
2019-05-28 19:55:00,,,81.23,
2019-05-28 20:00:00,,,81.34,
2019-05-28 20:00:00,,73.62,,
2019-05-28 20:00:00,74.09,,,
2019-05-28 20:05:00,,,81.47,
2019-05-28 20:10:00,,,81.78,
2019-05-28 20:15:00,,,81.98,
2019-05-28 20:15:00,,73.63,,
2019-05-28 20:15:00,74.14,,,
2019-05-28 20:20:00,,,81.86,
2019-05-28 20:25:00,,,80.47,
2019-05-28 20:30:00,,,79.49,
2019-05-28 20:30:00,,73.42,,
2019-05-28 20:30:00,74.02,,,
2019-05-28 20:35:00,,,78.43,
2019-05-28 20:40:00,,,76.88,
2019-05-28 20:45:00,,,75.37,
2019-05-28 20:45:00,,73.2,,
2019-05-28 20:45:00,73.91,,,
2019-05-28 20:50:00,,,74.27,
2019-05-28 20:55:00,,,73.35,
2019-05-28 21:00:00,,,72.65,
2019-05-28 21:00:00,,73.03,,
2019-05-28 21:00:00,73.88,,,
2019-05-28 21:00:00,,,,Off
2019-05-28 21:05:00,,,72.01,
2019-05-28 21:10:00,,,71.28,
2019-05-28 21:15:00,,,70.58,
2019-05-28 21:15:00,,73.63,,
2019-05-28 21:15:00,73.72,,,
2019-05-28 21:20:00,,,70.08,
2019-05-28 21:25:00,,,69.52,
2019-05-28 21:30:00,,,68.84,
2019-05-28 21:30:00,,73.24,,
2019-05-28 21:30:00,73.8,,,
2019-05-28 21:35:00,,,68.06,
2019-05-28 21:40:00,,,67.47,
2019-05-28 21:45:00,,,67.01,
2019-05-28 21:45:00,,72.72,,
2019-05-28 21:45:00,73.84,,,
2019-05-28 21:50:00,,,66.54,
2019-05-28 21:55:00,,,66.13,
2019-05-28 22:00:00,,,65.42,
2019-05-28 22:00:00,,72.52,,
2019-05-28 22:00:00,73.8,,,
2019-05-28 22:05:00,,,64.9,
2019-05-28 22:10:00,,,64.53,
2019-05-28 22:15:00,,,64.0,
2019-05-28 22:15:00,,72.16,,
2019-05-28 22:15:00,73.59,,,
2019-05-28 22:20:00,,,63.59,
2019-05-28 22:25:00,,,63.02,
2019-05-28 22:30:00,,,62.81,
2019-05-28 22:30:00,,71.79,,
2019-05-28 22:30:00,73.56,,,
2019-05-28 22:35:00,,,62.42,
2019-05-28 22:40:00,,,61.96,
2019-05-28 22:45:00,,,61.56,
2019-05-28 22:45:00,,71.28,,
2019-05-28 22:45:00,73.42,,,
2019-05-28 22:50:00,,,61.07,
2019-05-28 22:55:00,,,60.63,
2019-05-28 23:00:00,,,60.39,
2019-05-28 23:00:00,,71.08,,
2019-05-28 23:00:00,73.26,,,
2019-05-28 23:05:00,,,60.27,
2019-05-28 23:10:00,,,60.06,
2019-05-28 23:15:00,,,59.7,
2019-05-28 23:15:00,,70.81,,
2019-05-28 23:15:00,73.26,,,
2019-05-28 23:20:00,,,59.3,
2019-05-28 23:25:00,,,59.18,
2019-05-28 23:30:00,,,59.05,
2019-05-28 23:30:00,,70.73,,
2019-05-28 23:30:00,73.31,,,
2019-05-28 23:35:00,,,58.82,
2019-05-28 23:40:00,,,58.82,
2019-05-28 23:45:00,,,58.82,
2019-05-28 23:45:00,,70.85,,
2019-05-28 23:45:00,73.25,,,
2019-05-28 23:50:00,,,58.95,
2019-05-28 23:55:00,,,58.62,
2019-05-29 00:00:00,,,58.42,
2019-05-29 00:00:00,,70.2,,
2019-05-29 00:00:00,73.25,,,
2019-05-29 00:05:00,,,57.95,
2019-05-29 00:10:00,,,57.59,
2019-05-29 00:15:00,,,57.38,
2019-05-29 00:15:00,,69.09,,
2019-05-29 00:15:00,72.32,,,
2019-05-29 00:20:00,,,57.06,
2019-05-29 00:25:00,,,56.95,
2019-05-29 00:30:00,,,56.8,
2019-05-29 00:30:00,,68.43,,
2019-05-29 00:30:00,72.91,,,
2019-05-29 00:35:00,,,56.72,
2019-05-29 00:40:00,,,56.38,
2019-05-29 00:45:00,,,56.24,
2019-05-29 00:45:00,,68.07,,
2019-05-29 00:45:00,73.03,,,
2019-05-29 00:50:00,,,56.02,
2019-05-29 00:55:00,,,55.88,
2019-05-29 01:00:00,,,55.72,
2019-05-29 01:00:00,,68.07,,
2019-05-29 01:00:00,72.67,,,
2019-05-29 01:05:00,,,55.46,
2019-05-29 01:10:00,,,55.36,
2019-05-29 01:15:00,,,55.03,
2019-05-29 01:15:00,,67.72,,
2019-05-29 01:15:00,70.48,,,
2019-05-29 01:20:00,,,54.89,
2019-05-29 01:25:00,,,54.61,
2019-05-29 01:30:00,,,54.5,
2019-05-29 01:30:00,,67.54,,
2019-05-29 01:30:00,69.15,,,
2019-05-29 01:35:00,,,54.26,
2019-05-29 01:40:00,,,54.24,
2019-05-29 01:45:00,,,54.22,
2019-05-29 01:45:00,,67.54,,
2019-05-29 01:45:00,68.17,,,
2019-05-29 01:50:00,,,53.95,
2019-05-29 01:55:00,,,53.67,
2019-05-29 02:00:00,,,53.36,
2019-05-29 02:00:00,,67.44,,
2019-05-29 02:00:00,67.54,,,
2019-05-29 02:05:00,,,53.33,
2019-05-29 02:08:00,,,,On
2019-05-29 02:10:00,,,53.21,
2019-05-29 02:15:00,,,53.16,
2019-05-29 02:15:00,,70.83,,
2019-05-29 02:15:00,72.78,,,
2019-05-29 02:20:00,,,52.95,
2019-05-29 02:25:00,,,52.72,
2019-05-29 02:30:00,,,52.59,
2019-05-29 02:30:00,,72.73,,
2019-05-29 02:30:00,74.64,,,
2019-05-29 02:34:00,,,,Off
2019-05-29 02:35:00,,,52.81,
2019-05-29 02:40:00,,,52.94,
2019-05-29 02:45:00,,,52.8,
2019-05-29 02:45:00,,84.47,,
2019-05-29 02:45:00,76.59,,,
2019-05-29 02:50:00,,,52.56,
2019-05-29 02:55:00,,,52.3,
2019-05-29 03:00:00,,,52.48,
2019-05-29 03:00:00,,89.39,,
2019-05-29 03:00:00,78.13,,,
2019-05-29 03:05:00,,,52.48,
2019-05-29 03:10:00,,,52.3,
2019-05-29 03:15:00,,,51.95,
2019-05-29 03:15:00,,86.8,,
2019-05-29 03:15:00,77.24,,,
2019-05-29 03:20:00,,,51.98,
2019-05-29 03:25:00,,,52.09,
2019-05-29 03:30:00,,,52.2,
2019-05-29 03:30:00,,83.55,,
2019-05-29 03:30:00,75.07,,,
2019-05-29 03:35:00,,,52.16,
2019-05-29 03:40:00,,,52.1,
2019-05-29 03:45:00,,,52.31,
2019-05-29 03:45:00,,80.58,,
2019-05-29 03:45:00,75.31,,,
2019-05-29 03:50:00,,,52.4,
2019-05-29 03:55:00,,,52.3,
2019-05-29 04:00:00,,,52.16,
2019-05-29 04:00:00,,78.11,,
2019-05-29 04:00:00,74.73,,,
2019-05-29 04:00:00,,,,On
2019-05-29 04:05:00,,,52.17,
2019-05-29 04:10:00,,,52.64,
2019-05-29 04:15:00,,,52.88,
2019-05-29 04:15:00,,72.21,,
2019-05-29 04:15:00,74.0,,,
2019-05-29 04:20:00,,,52.96,
2019-05-29 04:25:00,,,52.95,
2019-05-29 04:30:00,,,52.82,
2019-05-29 04:30:00,,73.66,,
2019-05-29 04:30:00,75.55,,,
2019-05-29 04:35:00,,,52.73,
2019-05-29 04:40:00,,,52.67,
2019-05-29 04:45:00,,,52.77,
2019-05-29 04:45:00,,71.74,,
2019-05-29 04:45:00,76.41,,,
2019-05-29 04:50:00,,,52.64,
2019-05-29 04:55:00,,,52.61,
2019-05-29 05:00:00,,,52.5,
2019-05-29 05:00:00,,70.9,,
2019-05-29 05:00:00,76.94,,,
2019-05-29 05:05:00,,,52.36,
2019-05-29 05:10:00,,,52.3,
2019-05-29 05:15:00,,,52.17,
2019-05-29 05:15:00,,70.77,,
2019-05-29 05:15:00,77.37,,,
2019-05-29 05:20:00,,,52.04,
2019-05-29 05:25:00,,,52.0,
2019-05-29 05:30:00,,,52.28,
2019-05-29 05:30:00,,70.79,,
2019-05-29 05:30:00,77.81,,,
2019-05-29 05:35:00,,,52.34,
2019-05-29 05:40:00,,,52.48,
2019-05-29 05:45:00,,,52.48,
2019-05-29 05:45:00,,69.29,,
2019-05-29 05:45:00,78.16,,,
2019-05-29 05:50:00,,,52.56,
2019-05-29 05:55:00,,,52.55,
2019-05-29 06:00:00,,,52.64,
2019-05-29 06:00:00,,65.5,,
2019-05-29 06:00:00,77.85,,,
2019-05-29 06:05:00,,,52.96,
2019-05-29 06:10:00,,,53.12,
2019-05-29 06:15:00,,,54.11,
2019-05-29 06:15:00,,67.78,,
2019-05-29 06:15:00,76.36,,,
2019-05-29 06:20:00,,,55.23,
2019-05-29 06:25:00,,,55.98,
2019-05-29 06:30:00,,,56.11,
2019-05-29 06:30:00,,59.67,,
2019-05-29 06:30:00,76.31,,,
2019-05-29 06:35:00,,,56.77,
2019-05-29 06:40:00,,,57.66,
2019-05-29 06:45:00,,,58.4,
2019-05-29 06:45:00,,67.96,,
2019-05-29 06:45:00,75.31,,,
2019-05-29 06:50:00,,,58.99,
2019-05-29 06:55:00,,,59.6,
2019-05-29 07:00:00,,,60.31,
2019-05-29 07:00:00,,68.13,,
2019-05-29 07:00:00,74.66,,,
2019-05-29 07:05:00,,,61.0,
2019-05-29 07:10:00,,,61.73,
2019-05-29 07:15:00,,,62.36,
2019-05-29 07:15:00,,68.66,,
2019-05-29 07:15:00,74.38,,,
2019-05-29 07:20:00,,,62.6,
2019-05-29 07:25:00,,,63.01,
2019-05-29 07:30:00,,,63.46,
2019-05-29 07:30:00,,69.16,,
2019-05-29 07:30:00,73.99,,,
2019-05-29 07:35:00,,,64.18,
2019-05-29 07:40:00,,,65.06,
2019-05-29 07:45:00,,,65.61,
2019-05-29 07:45:00,,69.55,,
2019-05-29 07:45:00,73.62,,,
2019-05-29 07:50:00,,,65.85,
2019-05-29 07:55:00,,,66.16,
2019-05-29 08:00:00,,,66.39,
2019-05-29 08:00:00,,72.38,,
2019-05-29 08:00:00,73.48,,,
2019-05-29 08:05:00,,,66.77,
2019-05-29 08:10:00,,,67.03,
2019-05-29 08:15:00,,,67.72,
2019-05-29 08:15:00,,72.38,,
2019-05-29 08:15:00,73.33,,,
2019-05-29 08:20:00,,,68.08,
2019-05-29 08:25:00,,,68.43,
2019-05-29 08:30:00,,,68.94,
2019-05-29 08:30:00,,72.56,,
2019-05-29 08:30:00,73.26,,,
2019-05-29 08:35:00,,,69.3,
2019-05-29 08:40:00,,,69.22,
2019-05-29 08:45:00,,,68.22,
2019-05-29 08:45:00,,72.51,,
2019-05-29 08:45:00,73.25,,,
2019-05-29 08:50:00,,,67.06,
2019-05-29 08:55:00,,,66.51,
2019-05-29 09:00:00,,,66.4,
2019-05-29 09:00:00,,72.56,,
2019-05-29 09:00:00,73.25,,,
2019-05-29 09:05:00,,,66.52,
2019-05-29 09:10:00,,,66.76,
2019-05-29 09:15:00,,,66.89,
2019-05-29 09:15:00,,72.58,,
2019-05-29 09:15:00,73.03,,,
2019-05-29 09:20:00,,,67.08,
2019-05-29 09:25:00,,,67.04,
2019-05-29 09:30:00,,,67.2,
2019-05-29 09:30:00,,72.56,,
2019-05-29 09:30:00,73.09,,,
2019-05-29 09:35:00,,,67.47,
2019-05-29 09:40:00,,,67.77,
2019-05-29 09:45:00,,,67.98,
2019-05-29 09:45:00,,72.58,,
